timestamp,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w
1775845132197,-0.014738582,-0.87683254,0.15683234,0.0064875325,-0.019312039,0.86346966,0.5039893
1775845132207,-0.020757664,-0.87629724,0.15640382,0.0015525211,-0.025504911,0.861971,0.5063133
1775845132218,-0.026787523,-0.8753494,0.15584917,0.00033801314,-0.034913436,0.86147565,0.50659704
1775845132227,-0.032609288,-0.87415147,0.15624277,0.0037506619,-0.017019862,0.8600232,0.5099572
1775845132237,-0.038390286,-0.8735581,0.15620296,0.0011350418,-0.016997967,0.85743564,0.5143091
1775845132247,-0.044206537,-0.87242895,0.15643355,0.0037216241,-0.013331106,0.85542536,0.51774114
1775845132257,-0.05013481,-0.87114865,0.15648398,0.0023935637,-0.015110566,0.8537614,0.52043974
1775845132270,-0.055926006,-0.8701793,0.15640038,0.0014336335,-0.0130593125,0.8529103,0.5218923
1775845132277,-0.061596982,-0.8693556,0.15628968,0.0013559973,-0.014884952,0.8508696,0.5251642
1775845132287,-0.06715425,-0.8682824,0.15627988,0.0028658018,-0.012943485,0.8492098,0.52788913
1775845132298,-0.07267916,-0.8672552,0.1561714,0.003999699,-0.014485362,0.84702533,0.53134006
1775845132307,-0.07829793,-0.86623734,0.15583886,-0.0005132048,-0.017097441,0.8471327,0.531106
1775845132317,-0.08399089,-0.8649462,0.15619297,0.0014388497,-0.010902754,0.84421474,0.53589237
1775845132327,-0.08946611,-0.86403424,0.15594701,-0.0029741873,-0.013707101,0.8428891,0.53790456
1775845132339,-0.09495742,-0.8626606,0.15607475,0.0046315803,-0.012361436,0.8418978,0.53947556
1775845132347,-0.10020483,-0.8617978,0.15605545,-0.0013215262,-0.019098535,0.8409328,0.540801
1775845132357,-0.105722055,-0.8600107,0.15616736,0.0031342423,-0.013609827,0.8392271,0.54360175
1775845132368,-0.11106143,-0.8589726,0.15615264,0.00079908426,-0.014635341,0.83592016,0.54865533
1775845132377,-0.11660772,-0.8576915,0.15587689,0.0024105043,-0.015281232,0.83553934,0.54921275
1775845132387,-0.12195275,-0.85690707,0.1558576,-0.0021176478,-0.018580837,0.8339734,0.5514876
1775845132400,-0.1274227,-0.8553565,0.15566902,0.0017841482,-0.018746987,0.8332964,0.5525056
1775845132407,-0.13278742,-0.8542305,0.1557621,-0.001106718,-0.015269557,0.83015275,0.55732566
1775845132417,-0.13805524,-0.8528726,0.1557795,-0.0021069092,-0.013638812,0.8272431,0.5616747
1775845132427,-0.14353734,-0.8514997,0.15574372,0.0007282483,-0.013202825,0.82596356,0.5635684
1775845132438,-0.14909278,-0.8498988,0.15564767,-0.0008696492,-0.019734586,0.8246333,0.56532264
1775845132449,-0.15471473,-0.8479534,0.15561359,0.0016934223,-0.01889768,0.82318395,0.5674577
1775845132458,-0.16017647,-0.846861,0.15546149,-0.0017848741,-0.018078363,0.820922,0.57075137
1775845132467,-0.16592933,-0.84491664,0.15516828,0.0002577807,-0.020139929,0.818993,0.57344985
1775845132479,-0.17133738,-0.8435433,0.15529904,-0.000011125865,-0.017735079,0.8167796,0.57667714
1775845132487,-0.17700045,-0.84178805,0.15500504,-0.0019161942,-0.016976155,0.81494796,0.5792824
1775845132498,-0.18256152,-0.8399516,0.15486768,-0.0027990371,-0.01786282,0.812856,0.582184
1775845132508,-0.18810183,-0.8382919,0.15482296,-0.0037742069,-0.0186601,0.8115948,0.5839104
1775845132518,-0.19366734,-0.8360593,0.15491524,0.0005040327,-0.021481078,0.81042904,0.58544266
1775845132529,-0.19901124,-0.8343557,0.15525521,-0.0009450397,-0.01906701,0.80741245,0.5896785
1775845132539,-0.204454,-0.832489,0.15537493,-0.0018951982,-0.019322112,0.8048971,0.5930966
1775845132554,-0.20974347,-0.8306846,0.15505774,-0.0017086538,-0.016715787,0.80385005,0.5945946
1775845132557,-0.21500444,-0.8288092,0.15519412,-0.0007866035,-0.017232412,0.8016845,0.5974984
1775845132567,-0.22036736,-0.82671005,0.1549268,0.0019250415,-0.019296166,0.80076164,0.5986691
1775845132577,-0.22567701,-0.8250281,0.15494971,0.000041135234,-0.017894058,0.7983383,0.6019433
1775845132588,-0.2308942,-0.8231396,0.1549048,-0.000082409344,-0.01983447,0.79643345,0.60440075
1775845132598,-0.2362215,-0.8208976,0.15487155,-0.00077744713,-0.018221004,0.79423565,0.60733616
1775845132608,-0.24144405,-0.81887126,0.1548136,-0.0012532959,-0.018234346,0.7929733,0.60898226
1775845132619,-0.246606,-0.81648016,0.1547749,0.0033775012,-0.01660009,0.7909651,0.6116266
1775845132627,-0.25164366,-0.81422865,0.15481257,0.0043018227,-0.017705422,0.7899146,0.61294603
1775845132637,-0.25705853,-0.8118549,0.15501519,0.0030470337,-0.024268914,0.7876699,0.61561185
1775845132649,-0.26217443,-0.81002164,0.15493824,-0.00064446684,-0.016407283,0.7854626,0.6186913
1775845132657,-0.26743433,-0.80778474,0.15471278,-0.000220983,-0.018013343,0.7831487,0.62157345
1775845132668,-0.27279842,-0.80522513,0.15476671,0.0044817124,-0.019183198,0.7809852,0.6242387
1775845132678,-0.27786,-0.8033273,0.15483622,0.000666409,-0.018589845,0.77889824,0.62687445
1775845132689,-0.2831869,-0.8011456,0.15472797,-0.00014687708,-0.019459978,0.77695775,0.62925184
1775845132697,-0.2884304,-0.7984309,0.15458281,0.003637509,-0.02093513,0.77500284,0.6316005
1775845132712,-0.29347467,-0.79640937,0.15472098,0.0015996891,-0.018119562,0.7730227,0.6341175
1775845132717,-0.29859108,-0.7941168,0.15465206,0.0013694251,-0.01928138,0.7707522,0.6368417
1775845132728,-0.30374318,-0.7911918,0.15444294,0.0053410786,-0.019838065,0.7692386,0.6386313
1775845132739,-0.30905676,-0.78898686,0.15458381,0.0031329412,-0.020061184,0.7664946,0.6419297
1775845132747,-0.31431615,-0.78643143,0.15449446,-0.0005173716,-0.019053,0.76416206,0.6447426
1775845132757,-0.31958354,-0.78337115,0.15429261,0.004283021,-0.021430431,0.7631027,0.6459075
1775845132768,-0.32425928,-0.78097314,0.1544557,0.003617017,-0.019852098,0.7607312,0.6487533
1775845132778,-0.32917055,-0.7781598,0.15435195,0.0014037018,-0.01876987,0.7590607,0.65074766
1775845132788,-0.33412144,-0.7752577,0.15432231,0.0033120038,-0.0178261,0.75691867,0.6532574
1775845132798,-0.33892074,-0.7725729,0.15415126,0.0025261312,-0.018437276,0.7540279,0.6565787
1775845132810,-0.34390512,-0.7697721,0.15405217,0.00086757087,-0.019105082,0.75303864,0.6576983
1775845132817,-0.3487649,-0.7668274,0.153958,0.0031878438,-0.01952407,0.7523496,0.65846694
1775845132828,-0.35344827,-0.7643315,0.15371755,0.0037619371,-0.018872399,0.74974895,0.66144246
1775845132838,-0.35780686,-0.76153547,0.15350048,0.003123658,-0.021426668,0.7460811,0.66550285
1775845132848,-0.36259246,-0.7593715,0.15399466,0.004430641,-0.014156824,0.7431978,0.66890734
1775845132859,-0.3673791,-0.756405,0.1544055,0.0027079263,-0.017702391,0.7430732,0.66897047
1775845132867,-0.37213594,-0.7538039,0.15446235,0.001982477,-0.017342962,0.7403549,0.6719896
1775845132878,-0.37666497,-0.7511159,0.1544883,0.0042763455,-0.017219188,0.7371286,0.6755195
1775845132887,-0.38135713,-0.7481324,0.15479334,0.0038416544,-0.017698158,0.73605144,0.6766835
1775845132898,-0.3861317,-0.74523455,0.15452556,0.0013325771,-0.01916884,0.734556,0.6782758
1775845132909,-0.3909428,-0.7422212,0.1542849,0.0011219896,-0.019586809,0.731217,0.6818627
1775845132918,-0.39554012,-0.7391139,0.15407124,0.0051938323,-0.01652869,0.7294882,0.6837738
1775845132929,-0.4003898,-0.73576975,0.15427575,0.0040986044,-0.018598989,0.72725046,0.68610793
1775845132939,-0.40495986,-0.73263764,0.15406731,0.0013653982,-0.014594633,0.7240173,0.68962604
1775845132947,-0.40970495,-0.7297195,0.15381953,0.004333396,-0.017774448,0.7229921,0.690614
1775845132957,-0.41452995,-0.7263785,0.15388814,0.0049648453,-0.017747646,0.7205512,0.69315684
1775845132967,-0.41943154,-0.7229012,0.15410331,0.0027591763,-0.018889097,0.7187335,0.69502366
1775845132977,-0.4244078,-0.71953434,0.15408592,0.0057715694,-0.01626195,0.7152379,0.698668
1775845132987,-0.4292049,-0.71601146,0.15404518,0.0060619805,-0.014209692,0.71366537,0.7003164
1775845133000,-0.43402502,-0.71255714,0.15390621,0.0033036056,-0.018557739,0.71247363,0.70144576
1775845133009,-0.4388077,-0.7091541,0.15371473,0.005093781,-0.015529973,0.7091162,0.70490223
1775845133017,-0.44354975,-0.705684,0.15368287,0.0055271834,-0.01823826,0.70636165,0.7075946
1775845133028,-0.44833916,-0.7020167,0.15380412,0.0054885685,-0.0169019,0.7052483,0.7087376
1775845133037,-0.45312232,-0.6984715,0.15382951,0.0074270256,-0.017678443,0.70363677,0.71030104
1775845133047,-0.4574342,-0.6946666,0.15371564,0.0034957267,-0.016853442,0.69873816,0.71517044
1775845133059,-0.4621927,-0.69154507,0.15408668,0.003439966,-0.016779978,0.69851553,0.7153897
1775845133068,-0.46672538,-0.6883622,0.15410244,0.005131185,-0.016441653,0.6969404,0.71692216
1775845133078,-0.47112054,-0.68490636,0.15403965,0.0045682476,-0.0169402,0.6950766,0.7187215
1775845133088,-0.4754801,-0.6818153,0.15408494,0.0044569583,-0.016589342,0.6922388,0.7214641
1775845133097,-0.47992748,-0.6784227,0.15385167,0.0047809677,-0.017305456,0.69063085,0.7229846
1775845133108,-0.4842406,-0.67503846,0.15395278,0.00538975,-0.01816547,0.6880908,0.7253772
1775845133118,-0.4882779,-0.6715935,0.15386772,0.0054269317,-0.015265308,0.6860327,0.7273903
1775845133127,-0.49239448,-0.6681419,0.1538865,0.0038519122,-0.017659456,0.6845761,0.72871727
1775845133137,-0.49663877,-0.66449475,0.15408237,0.0069668903,-0.01460521,0.6829516,0.7302844
1775845133147,-0.50030917,-0.6604442,0.15414153,0.003789229,-0.009172359,0.67531943,0.7374585
1775845133157,-0.5044946,-0.65712285,0.1540656,0.0045328666,-0.018161707,0.6787178,0.7341606
1775845133167,-0.5084327,-0.6534075,0.15401179,0.005321679,-0.016112566,0.67696947,0.73581547
1775845133177,-0.5127764,-0.64985764,0.15389441,0.0023777876,-0.016537922,0.6733188,0.73916346
1775845133188,-0.5169265,-0.6463835,0.15410231,0.003580985,-0.017669111,0.6718344,0.74048185
1775845133197,-0.5209826,-0.642435,0.15391195,0.0058205333,-0.016828666,0.66846704,0.74352854
1775845133208,-0.5252991,-0.63889253,0.15390536,0.0031318304,-0.01608304,0.66666585,0.7451766
1775845133220,-0.5295173,-0.634953,0.15397483,0.006056457,-0.014506116,0.6638506,0.74770004
1775845133227,-0.53376776,-0.6310439,0.15391378,0.0023169892,-0.018503215,0.66112936,0.7500402
1775845133238,-0.53805465,-0.627046,0.15381722,0.0018897486,-0.01606144,0.6585023,0.75240487
1775845133248,-0.54236394,-0.62300867,0.15382552,0.005458631,-0.016990319,0.65753233,0.7532149
1775845133257,-0.54624295,-0.6185333,0.15362777,0.006080555,-0.01555036,0.6520344,0.7580055
1775845133267,-0.55080914,-0.6144209,0.15380503,0.00440464,-0.016448054,0.65047926,0.7593332
1775845133277,-0.5549213,-0.6102386,0.15373752,0.005335381,-0.019239677,0.64942175,0.7601663
1775845133289,-0.5590993,-0.60572994,0.1537381,0.0028883726,-0.01752065,0.64609295,0.7630521
1775845133301,-0.5632628,-0.60127777,0.15347059,0.0041903025,-0.017808372,0.6431275,0.76554054
1775845133308,-0.5672942,-0.59658635,0.15349834,0.00059321517,-0.019816663,0.6411365,0.7671708
1775845133323,-0.5712602,-0.59231144,0.15366548,0.003478438,-0.015562754,0.6373662,0.77039593
1775845133328,-0.5751105,-0.5879334,0.15372048,0.0027943135,-0.016300136,0.63540167,0.77200466
1775845133338,-0.5789378,-0.58344346,0.15383428,0.0025239484,-0.015476828,0.63296306,0.7740231
1775845133348,-0.582971,-0.579318,0.1537016,0.002362641,-0.016875776,0.631001,0.7755948
1775845133359,-0.5864059,-0.57460666,0.15364966,-0.00047073825,-0.020172382,0.6270042,0.7787545
1775845133368,-0.590355,-0.5706496,0.15380444,0.0023792798,-0.016085222,0.6255461,0.7800177
1775845133377,-0.5940645,-0.5664081,0.15410617,0.003694626,-0.016892357,0.62283874,0.78215903
1775845133390,-0.5976436,-0.5624552,0.15427037,0.0027353338,-0.017455574,0.6215302,0.78319097
1775845133397,-0.60109246,-0.55852723,0.15415603,0.005051715,-0.016860131,0.6183738,0.785687
1775845133408,-0.6043953,-0.5541572,0.15446922,0.0023013833,-0.014525618,0.61586976,0.7877107
1775845133419,-0.60776323,-0.5499184,0.15430708,0.00052071083,-0.016474465,0.61408246,0.7890697
1775845133427,-0.6111654,-0.5457798,0.15440853,0.0034559637,-0.014845268,0.6117857,0.79087675
1775845133438,-0.61431855,-0.5414869,0.15429443,-0.00008033895,-0.014919368,0.60924697,0.79284024
1775845133447,-0.6176407,-0.53721756,0.15401566,0.0016245482,-0.014625723,0.60686547,0.79466844
1775845133459,-0.6209929,-0.5328314,0.15393598,-0.00014497903,-0.012849126,0.6037729,0.79705274
1775845133467,-0.62439656,-0.52818865,0.15396301,0.0009769888,-0.015567181,0.60122746,0.79892576
1775845133477,-0.6278479,-0.5238871,0.15392832,-0.0031508475,-0.021537507,0.59988296,0.7997917
1775845133487,-0.6311994,-0.51946664,0.15355109,-0.00073213584,-0.013551854,0.59662175,0.80240774
1775845133499,-0.63458043,-0.51507944,0.153461,0.0011372492,-0.016464032,0.59478,0.8037191
1775845133507,-0.6378963,-0.5106731,0.15360573,0.0016241366,-0.011256928,0.5904376,0.80700314
1775845133517,-0.6413992,-0.50620604,0.15373635,0.00036335128,-0.015880022,0.588113,0.80862284
1775845133528,-0.64481956,-0.5014295,0.1538587,0.0009662148,-0.016239593,0.5848772,0.8109588
1775845133538,-0.6482877,-0.496701,0.15389445,0.00015921872,-0.018504167,0.5820171,0.8129659
1775845133547,-0.6517048,-0.4918121,0.15394118,0.00015546862,-0.018193973,0.5797524,0.8145895
1775845133557,-0.65506744,-0.48711768,0.15379773,0.0006489097,-0.0144907925,0.57605565,0.8172818
1775845133567,-0.65815896,-0.48199412,0.15380257,0.0008953125,-0.016176613,0.57476294,0.8181596
1775845133578,-0.6615434,-0.47712776,0.15386014,-0.00034089954,-0.015601541,0.571097,0.82073414
1775845133589,-0.66482854,-0.4720438,0.15398456,-0.00016095379,-0.016011855,0.56696486,0.8235863
1775845133599,-0.6678677,-0.4672987,0.15388893,0.0020298862,-0.019684589,0.56511366,0.82477576
1775845133607,-0.6708808,-0.4621549,0.1539325,0.0021389483,-0.017064555,0.5628827,0.82635784
1775845133618,-0.6739605,-0.45722458,0.15396489,0.002684443,-0.017633906,0.5601218,0.8282183
1775845133630,-0.6769719,-0.45187327,0.15437615,-0.0014276899,-0.008770551,0.5566089,0.83072716
1775845133638,-0.67997634,-0.4469252,0.15440117,0.00040130413,-0.010304391,0.55431527,0.83224297
1775845133648,-0.6829155,-0.44206482,0.15431142,0.0000015354614,-0.01169163,0.5521049,0.83369267
1775845133658,-0.685733,-0.43739143,0.15418205,0.0011478456,-0.014275114,0.54953045,0.8353509
1775845133669,-0.6886629,-0.43229973,0.15429212,0.002039728,-0.015211814,0.54748106,0.83667725
1775845133677,-0.69154465,-0.42759734,0.15418854,0.0028559763,-0.015963541,0.54438686,0.8386775
1775845133687,-0.69438136,-0.42258477,0.15449192,0.0019298084,-0.01118383,0.5410806,0.8408941
1775845133699,-0.6971585,-0.41783804,0.15465471,-0.00049796375,-0.009569797,0.53989017,0.8416809
1775845133707,-0.69993263,-0.4130451,0.15485752,-0.000059069826,-0.0102892,0.53685385,0.84361243
1775845133717,-0.70254093,-0.408486,0.15474235,-0.0011940293,-0.009890996,0.53273815,0.8462215
1775845133732,-0.7052654,-0.40370277,0.15478805,0.001598936,-0.0108284885,0.5291814,0.84843814
1775845133737,-0.70792127,-0.3990252,0.15468846,0.00014861098,-0.008772794,0.5264071,0.8501873
1775845133749,-0.7105031,-0.39439306,0.15460543,0.0025647758,-0.009752317,0.52310413,0.85220915
1775845133758,-0.7131562,-0.3896213,0.1547495,0.0021754268,-0.011071781,0.5198257,0.85419786
1775845133768,-0.7158806,-0.38439953,0.15482111,0.0038363412,-0.013136054,0.5191127,0.8545962
1775845133780,-0.71832997,-0.37994605,0.15447235,0.0017871438,-0.013419491,0.5137792,0.8578156
1775845133788,-0.7210112,-0.37491295,0.1543056,0.0021231754,-0.009744688,0.5099287,0.8601589
1775845133798,-0.7236462,-0.37004814,0.1539436,-0.00037971867,-0.014183844,0.5075452,0.8615083
1775845133807,-0.7263791,-0.36447352,0.15384455,0.005686119,-0.008523344,0.50199234,0.86481136
1775845133819,-0.72842413,-0.35927874,0.15418038,0.00020871896,-0.007904983,0.50038993,0.8657641
1775845133827,-0.73101103,-0.35409164,0.15402335,0.003296605,-0.014385284,0.4988541,0.86656034
1775845133838,-0.7335751,-0.3490452,0.15362307,0.002052871,-0.015355012,0.49620694,0.868066
1775845133849,-0.73598045,-0.34359047,0.15394126,0.0027392996,-0.01689001,0.49248385,0.87015337
1775845133857,-0.7382836,-0.33850342,0.15387155,0.0025338554,-0.018797457,0.49035233,0.8713179
1775845133869,-0.7404899,-0.3332058,0.15399003,0.0041589285,-0.018922435,0.48633394,0.8735583
1775845133878,-0.74284565,-0.32793507,0.15388009,0.0016759483,-0.022342728,0.48635164,0.87347585
1775845133887,-0.7449878,-0.32274282,0.1537738,0.001550997,-0.021271423,0.48280293,0.8754693
1775845133897,-0.7468929,-0.31735238,0.15349768,0.0070828944,-0.017330186,0.47739983,0.8784867
1775845133907,-0.748964,-0.31154218,0.15407726,0.0030652625,-0.016644087,0.47666103,0.8789242
1775845133917,-0.75092226,-0.3062756,0.15389828,0.0037071144,-0.019937223,0.47596902,0.87922823
1775845133927,-0.75291306,-0.3009021,0.1543285,0.0025428568,-0.016519658,0.4723089,0.88127464
1775845133937,-0.75474274,-0.2956146,0.15416387,0.00331061,-0.01991086,0.4716811,0.8815381
1775845133950,-0.75668883,-0.29017675,0.15442339,0.0027950148,-0.015040136,0.46766672,0.88377243
1775845133957,-0.75860894,-0.2848845,0.15405574,0.00515085,-0.017953394,0.4664033,0.884375
1775845133967,-0.76049376,-0.27948532,0.15423837,0.0045662704,-0.01680105,0.46281323,0.88628477
1775845133977,-0.76243633,-0.27414036,0.1541413,0.0014275914,-0.018083548,0.46292,0.88621444
1775845133989,-0.76416487,-0.26913774,0.15412118,0.0026565776,-0.017132437,0.45832646,0.88861483
1775845133998,-0.7662616,-0.26367512,0.15415221,0.0039180736,-0.01911615,0.4543341,0.89061767
1775845134007,-0.768303,-0.25840148,0.1540634,0.002308232,-0.017278336,0.45000774,0.8928546
1775845134017,-0.7703007,-0.25215435,0.15455492,0.002278412,-0.0014156379,0.44683033,0.8946147
1775845134027,-0.7720636,-0.2467937,0.15494101,-0.0016132994,-0.0056343246,0.44234172,0.89682746
1775845134039,-0.7739973,-0.24142385,0.15493017,-0.0026253278,-0.007938367,0.44043246,0.8977468
1775845134047,-0.77569824,-0.23604494,0.15515749,-0.0014666225,-0.006636824,0.43579194,0.90002173
1775845134058,-0.7775114,-0.23047654,0.15517817,-0.0031824398,-0.0062573273,0.43434566,0.90071887
1775845134067,-0.77921593,-0.22510082,0.15506297,-0.0009163098,-0.007025999,0.42963448,0.9029751
1775845134077,-0.78075725,-0.21936396,0.15505101,0.003645362,-0.007473788,0.4272636,0.9040889
1775845134089,-0.78263044,-0.21330965,0.15507732,0.00891194,-0.008053106,0.4260536,0.90461814
1775845134097,-0.78377175,-0.20811135,0.15480196,0.0034056716,-0.0066062617,0.4219343,0.90659595
1775845134107,-0.7849149,-0.20252058,0.15484095,-0.0023739978,-0.007938223,0.4194143,0.90775716
1775845134117,-0.78616256,-0.19685926,0.15455821,-0.006343134,-0.00093579385,0.4138815,0.9103082
1775845134127,-0.7877476,-0.19061823,0.15473384,0.00081274856,-0.008716569,0.41337204,0.9105202
1775845134138,-0.78885233,-0.18519321,0.15428841,-0.004666045,-0.0011386325,0.4088808,0.91257524
1775845134147,-0.79036796,-0.17938226,0.15450343,-0.0005157325,-0.005472943,0.40749675,0.9131901
1775845134158,-0.79153925,-0.17412476,0.15426657,-0.0031009298,-0.0015792885,0.40194348,0.9156579
1775845134167,-0.7929454,-0.16834535,0.1546987,0.0007824464,-0.008448674,0.40139183,0.9158671
1775845134178,-0.79400414,-0.16322298,0.15444738,0.00075136323,-0.0010888894,0.3962397,0.91814613
1775845134187,-0.79539376,-0.157606,0.15455844,0.000727004,0.0003353792,0.3947516,0.9187876
1775845134197,-0.7962794,-0.15238577,0.1544433,0.004727771,-0.0043511987,0.39046928,0.9205935
1775845134208,-0.7973621,-0.14687593,0.15490532,-0.0036861454,-0.00058856193,0.38749695,0.9218634
1775845134217,-0.7983592,-0.1416676,0.15471886,-0.008567006,-0.0024090253,0.38517147,0.92280215
1775845134227,-0.7998054,-0.13595949,0.15456863,-0.001431342,-0.002635159,0.38663793,0.9222268
1775845134237,-0.8001707,-0.13102609,0.15482827,-0.0048490814,-0.007826371,0.3806275,0.9246826
1775845134247,-0.8011551,-0.12576056,0.1547082,-0.006447455,-0.011295751,0.37793702,0.92574
1775845134260,-0.80231744,-0.11954111,0.1550105,0.0009457108,-0.01656422,0.38029042,0.9247183
1775845134269,-0.8031766,-0.11440092,0.154757,-0.0030297444,-0.014167379,0.374884,0.92695856
1775845134278,-0.804193,-0.10866959,0.15474147,-0.001959675,-0.017891195,0.37490383,0.926889
1775845134287,-0.80493116,-0.103213474,0.15483999,-0.003093303,-0.016051635,0.36868426,0.929411
1775845134298,-0.805916,-0.09771064,0.1543402,0.001018925,-0.013768952,0.36601785,0.9305054
1775845134310,-0.8063928,-0.09204854,0.15494025,0.0006884164,-0.01749455,0.3631064,0.9315832
1775845134319,-0.806839,-0.08652837,0.15473999,-0.0032578632,-0.025163924,0.36241567,0.93167114
1775845134331,-0.8078721,-0.08092217,0.15433238,-0.0022895879,-0.019170696,0.3555937,0.93444115
1775845134338,-0.80855876,-0.07491406,0.15454146,0.00029289463,-0.016422914,0.35301554,0.9354732
1775845134349,-0.8090887,-0.06915358,0.15452345,-0.0013399018,-0.017122114,0.35079783,0.93629384
1775845134359,-0.8097653,-0.063199654,0.15482442,-0.0039179693,-0.014545513,0.3459827,0.9381199
1775845134370,-0.8103582,-0.05733853,0.15471531,-0.0032908337,-0.016267525,0.3444424,0.93866074
1775845134377,-0.8109045,-0.051275842,0.15509747,-0.00738895,-0.013580905,0.34048995,0.94012105
1775845134388,-0.811555,-0.045754135,0.15502417,-0.0053463005,-0.015836079,0.33852842,0.94080776
1775845134397,-0.81244195,-0.03983082,0.15525433,-0.0015597974,-0.012838765,0.33663684,0.94154584
1775845134407,-0.8123616,-0.034466073,0.1554792,0.00012324561,-0.01648149,0.33193776,0.94315726
1775845134417,-0.81277186,-0.028926436,0.15573485,-0.0057100425,-0.01634369,0.32933378,0.9440549
1775845134429,-0.8130412,-0.023258349,0.1556937,-0.0070458692,-0.012207051,0.32561308,0.94539815
1775845134437,-0.8137533,-0.017387055,0.1554713,0.00015028201,-0.008316112,0.32644355,0.94518006
1775845134449,-0.8135114,-0.012267133,0.15573253,-0.0061198995,-0.016931036,0.32181698,0.94663066
1775845134458,-0.8136156,-0.006783352,0.15597133,-0.00520243,-0.0152592715,0.3198051,0.94734615
1775845134467,-0.81381625,-0.0015188426,0.15598306,-0.0048949393,-0.014293462,0.31559044,0.94877523
1775845134478,-0.81372803,0.003864988,0.15575248,-0.0057691657,-0.011757322,0.31339893,0.94953126
1775845134488,-0.8136534,0.00932317,0.15620054,-0.0054548513,-0.015879365,0.3102343,0.95051175
1775845134497,-0.81364983,0.014856815,0.1559943,-0.0037103638,-0.013164687,0.30801678,0.95128256
1775845134507,-0.81396204,0.02044037,0.15583906,-0.0021269617,-0.010088411,0.3055858,0.95210874
1775845134518,-0.8139033,0.025550291,0.15647861,-0.0038379298,-0.011381039,0.30047554,0.9537139
1775845134527,-0.81402695,0.030619496,0.15643388,-0.007518805,-0.014063183,0.2983547,0.95432186
1775845134537,-0.8138381,0.036553044,0.15661344,-0.004093814,-0.018251006,0.29601842,0.9549991
1775845134551,-0.81385505,0.042221256,0.1565734,-0.0027498375,-0.015304887,0.29334256,0.9558808
1775845134559,-0.81399995,0.047713913,0.15638995,-0.0051836395,-0.01801033,0.2907871,0.9566042
1775845134568,-0.8140624,0.053446952,0.1563428,-0.0027694143,-0.017690489,0.28661084,0.9578798
1775845134577,-0.8138384,0.059109885,0.15631299,-0.0026230926,-0.01726337,0.28413567,0.958625
1775845134588,-0.8136241,0.06501175,0.15645029,-0.0034316748,-0.021017475,0.28042307,0.95964026
1775845134598,-0.8134167,0.070874244,0.15661924,-0.0012337938,-0.020343704,0.27802616,0.9603573
1775845134608,-0.81340945,0.07784464,0.1572798,0.0038953081,-0.020119958,0.27778074,0.9604258
1775845134617,-0.8126245,0.083709404,0.1570991,0.008061866,-0.016255688,0.2722262,0.9620622
1775845134627,-0.8120643,0.08938803,0.1566816,-0.001060026,-0.017397141,0.2694497,0.96285677
1775845134637,-0.81169736,0.095850475,0.1574897,-0.011729745,-0.021395,0.26916254,0.9627856
1775845134647,-0.81151193,0.101954184,0.15728793,-0.010448426,-0.02270061,0.26824304,0.96302706
1775845134657,-0.8102555,0.10744896,0.15740441,-0.00023157241,-0.017894866,0.2603263,0.9653548
1775845134667,-0.80956703,0.11365981,0.15777718,-0.0039294604,-0.020190638,0.25864783,0.96575266
1775845134677,-0.8088851,0.11893358,0.15716086,-0.0010760208,-0.024022985,0.25610703,0.9663493
1775845134687,-0.808034,0.12451604,0.15698703,-0.0039577074,-0.023726895,0.25311765,0.96713644
1775845134703,-0.80733544,0.13023846,0.15699588,-0.0019452436,-0.022490066,0.24891983,0.96826094
1775845134709,-0.806742,0.13577376,0.15690489,-0.0024188985,-0.025487129,0.24674983,0.968741
1775845134718,-0.8063867,0.14140366,0.1568023,0.0033114997,-0.021975165,0.243364,0.9696804
1775845134728,-0.80537826,0.14704034,0.15723316,0.0012694764,-0.020080643,0.23868941,0.9708875
1775845134737,-0.80465883,0.15225261,0.15686646,-0.006954377,-0.022836592,0.24156296,0.97009146
1775845134747,-0.8038167,0.15766531,0.15718226,0.00086189323,-0.024387093,0.23421851,0.97187763
1775845134760,-0.8030157,0.1637767,0.15780595,-0.012673889,-0.02894244,0.23588479,0.9712673
1775845134773,-0.8019585,0.16881761,0.15761022,-0.0051323394,-0.026556535,0.23173808,0.9724021
1775845134777,-0.8009849,0.17397784,0.15726604,-0.004190503,-0.028829573,0.22946037,0.9728819
1775845134787,-0.8000746,0.17953868,0.15735203,-0.005811391,-0.018623576,0.22453439,0.9742709
1775845134798,-0.79906505,0.18496943,0.157169,-0.007313247,-0.017911261,0.22037913,0.97522235
1775845134807,-0.7978838,0.19026256,0.15721732,-0.006672112,-0.016577763,0.21687551,0.9760357
1775845134819,-0.7969539,0.1956798,0.15706947,-0.00091525837,-0.01815227,0.21251675,0.9769884
1775845134832,-0.7960109,0.20125178,0.1574664,-0.0020162782,-0.01679152,0.21014178,0.97752464
1775845134837,-0.79488015,0.20659038,0.15749447,-0.005469585,-0.017545883,0.20770879,0.97801805
1775845134849,-0.7937398,0.21204402,0.15799433,-0.009129755,-0.014862915,0.20562907,0.97847456
1775845134858,-0.79279685,0.2177345,0.15744987,-0.00917354,-0.018389393,0.20595163,0.97834635
1775845134868,-0.7916373,0.22330165,0.15747029,-0.0063339225,-0.016008463,0.19908981,0.97983
1775845134878,-0.7902851,0.22894083,0.15724936,-0.008418646,-0.018233646,0.1970342,0.9801909
